;purchdate;amount;mcc;mrchcity;mrchname;cnum;store_name;merchant_name;category_x;cnum_;categorycode;gender;age;married_;residenttype;category_y;description
17681101;2019-12-18 00:00:00;147.0;5814;MOSKVA;3AH10 D7KLKIADO4O;LDHCGN;Хлеб Насущный;3AH10 D7KLKIADO4O;Fast Food;LDHCGN;81;F;44;married;R;81;Affluent Banking payroll customer
63172971;2019-10-19 00:00:00;2115.0;5812;EKATERINBURG;KTXO7 3XCW7D4O7;EEK6SM;Своя Компания;KTXO7 3XCW7D4O7;Restaurants;EEK6SM;70;F;42;not_married;R;70;Regular retail banking customer
17363607;2019-09-19 00:00:00;40.0;5814;SANKT-PETERBU;T1D81N;4DHOYG;Vendex;T1D81N;Fast Food;4DHOYG;70;M;40;married;R;70;Regular retail banking customer
4204815;2019-10-03 00:00:00;16.0;5814;SANKT-PETERBU;T1D81N;0NCDOC;Vendex;T1D81N;Fast Food;0NCDOC;50;M;36;married;R;50;Corporate customer employee/ payroll scheme
24873241;2019-11-28 00:00:00;425.0;5814;MOSKVA;IX9911 WX4DE;QKINJR;Кофе Поинт;IX9911 WX4DE;Fast Food;QKINJR;85;F;40;not_married;R;85;Premium Direct Payroll Customer
26609627;2019-11-27 00:00:00;19.0;5814;GATCHINA;T1D81N;TQLLMI;Vendex;T1D81N;Fast Food;TQLLMI;50;M;40;married;R;50;Corporate customer employee/ payroll scheme
25875076;2019-10-29 00:00:00;65.0;5814;SANKT-PETERBU;T1D81N;E46L7D;Vendex;T1D81N;Fast Food;E46L7D;70;M;42;not_married;R;70;Regular retail banking customer
38917758;2019-12-03 00:00:00;45.0;5814;SANKT-PETERBU;T1D81N;EE8NTF;Vendex;T1D81N;Fast Food;EE8NTF;50;M;35;married;R;50;Corporate customer employee/ payroll scheme
25091619;2019-12-16 00:00:00;35.0;5814;SANKT-PETERBU;T1D81N;ELVBLG;Vendex;T1D81N;Fast Food;ELVBLG;50;M;35;not_married;R;50;Corporate customer employee/ payroll scheme
16399298;2019-12-18 00:00:00;305.0;5814;MOSKVA - 45-2;IX991 WX4DE;8YCYGG;Кофе Поинт;IX991 WX4DE;Fast Food;8YCYGG;81;M;48;married;R;81;Affluent Banking payroll customer
37790820;2019-12-05 00:00:00;19.0;5814;SANKT-PETERBU;T1D81N;0NCDHN;Vendex;T1D81N;Fast Food;0NCDHN;50;M;31;married;R;50;Corporate customer employee/ payroll scheme
13535898;2019-09-20 00:00:00;481.5;5411;BARNAUL;KLW1JC7J31E H1D8 B5;E4HJJI;Супермаркет Ленд;KLW1JC7J31E H1D8 B5;Supermarkets;E4HJJI;50;F;44;not_married;R;50;Corporate customer employee/ payroll scheme
64641326;2019-11-21 00:00:00;25.0;5814;SANKT-PETERBU;T1D81N;LIRRIN;Vendex;T1D81N;Fast Food;LIRRIN;50;M;44;not_married;R;50;Corporate customer employee/ payroll scheme
62140991;2019-11-05 00:00:00;850.0;5411;SANKT-PETERBU;KLW1JC7J31E H1D8;ELU6L5;Супермаркет Ленд;KLW1JC7J31E H1D8;Supermarkets;ELU6L5;70;F;27;not_married;R;70;Regular retail banking customer
23207202;2019-11-06 00:00:00;713.33;5411;EKATERINBURG;C1EJX KEXJ1 MVFG;ELD07Z;Метро Стор 1065;C1EJX KEXJ1 MVFG;Supermarkets;ELD07Z;50;F;34;married;R;50;Corporate customer employee/ payroll scheme
17818055;2019-09-24 00:00:00;115.0;5814;MOSKVA;IX991 WX4DE;EL4AKT;Кофе Поинт;IX991 WX4DE;Fast Food;EL4AKT;50;F;42;married;R;50;Corporate customer employee/ payroll scheme
55171888;2019-11-20 00:00:00;55.0;5814;SANKT-PETERBU;T1D81N;2FNFYX;Vendex;T1D81N;Fast Food;2FNFYX;50;M;36;married;R;50;Corporate customer employee/ payroll scheme
33783621;2019-10-03 00:00:00;590.0;5814;MOSCOW;LWK481 8XUD I731;RDHFND;Upside Down Cake;LWK481 8XUD I731;Fast Food;RDHFND;50;F;29;not_married;R;50;Corporate customer employee/ payroll scheme
63690054;2019-10-30 00:00:00;30.0;5814;SANKT-PETERBU;T1D81N;EL9GC5;Vendex;T1D81N;Fast Food;EL9GC5;70;F;46;not_married;R;70;Regular retail banking customer
14824886;2019-10-29 00:00:00;115.0;5814;MOSCOW;IX9911 WX4DE;LLNMNN;Кофе Поинт;IX9911 WX4DE;Fast Food;LLNMNN;50;F;40;married;R;50;Corporate customer employee/ payroll scheme
18711800;2019-12-11 00:00:00;1093.27;5411;EKATERINBURG;C1EJX KEXJ1 MVFG;ELD0ZD;Метро Стор 1065;C1EJX KEXJ1 MVFG;Supermarkets;ELD0ZD;50;F;47;not_married;R;50;Corporate customer employee/ payroll scheme
62787299;2019-10-23 00:00:00;35.0;5814;SANKT-PETERBU;T1D81N;ELKLNF;Vendex;T1D81N;Fast Food;ELKLNF;50;M;27;not_married;R;50;Corporate customer employee/ payroll scheme
56663257;2019-09-29 00:00:00;119.88;5411;SANKT-PETERBU;6 KA7ZXT;9YOGDF;7 шагов;6 KA7ZXT;Supermarkets;9YOGDF;50;M;35;not_married;R;50;Corporate customer employee/ payroll scheme
42827339;2019-11-20 00:00:00;50.0;5814;SANKT-PETERBU;T1D81N;ELMD7J;Vendex;T1D81N;Fast Food;ELMD7J;50;F;31;married;R;50;Corporate customer employee/ payroll scheme
63751107;2019-10-08 00:00:00;50.0;5814;SANKT-PETERBU;T1D81N;E4U6EZ;Vendex;T1D81N;Fast Food;E4U6EZ;50;M;30;not_married;R;50;Corporate customer employee/ payroll scheme
16399309;2019-10-17 00:00:00;210.0;5814;MOSKVA;IX991 WX4DE;8YCYGG;Кофе Поинт;IX991 WX4DE;Fast Food;8YCYGG;81;M;48;married;R;81;Affluent Banking payroll customer
54495090;2019-10-01 00:00:00;55.0;5814;SANKT-PETERBU;T1D81N;JDOHSD;Vendex;T1D81N;Fast Food;JDOHSD;50;M;33;not_married;R;50;Corporate customer employee/ payroll scheme
18823528;2019-09-26 00:00:00;20.0;5814;SANKT-PETERBU;T1D81N;EL5P87;Vendex;T1D81N;Fast Food;EL5P87;50;M;37;not_married;R;50;Corporate customer employee/ payroll scheme
25323696;2019-09-20 00:00:00;445.0;5814;MOSKVA;3AH10 D7KLKIADO4O;E4X4Z4;Хлеб Насущный;3AH10 D7KLKIADO4O;Fast Food;E4X4Z4;50;F;25;not_married;R;50;Corporate customer employee/ payroll scheme
37086340;2019-10-30 00:00:00;100.0;5814;SANKT-PETERBU;T1D81N;QJTNRQ;Vendex;T1D81N;Fast Food;QJTNRQ;81;M;33;married;R;81;Affluent Banking payroll customer
17036798;2019-10-18 00:00:00;285.0;5814;MOSKVA;3AH10 D7KLKIADO4O;8CNXCG;Хлеб Насущный;3AH10 D7KLKIADO4O;Fast Food;8CNXCG;85;M;29;not_married;R;85;Premium Direct Payroll Customer
11310134;2019-10-09 00:00:00;27.0;5814;SANKT-PETERBU;T1D81N;6GNHDY;Vendex;T1D81N;Fast Food;6GNHDY;50;M;35;married;R;50;Corporate customer employee/ payroll scheme
1827213;2019-10-24 00:00:00;255.0;5814;MOSKVA;IX991 WX4DE;LTJKLR;Кофе Поинт;IX991 WX4DE;Fast Food;LTJKLR;81;M;46;married;R;81;Affluent Banking payroll customer
54322332;2019-10-18 00:00:00;30.0;5814;SANKT-PETERBU;T1D81N;MTQQPT;Vendex;T1D81N;Fast Food;MTQQPT;50;M;31;not_married;R;50;Corporate customer employee/ payroll scheme
43603767;2019-10-03 00:00:00;20.0;5814;SANKT-PETERBU;T1D81N;ZXSXHX;Vendex;T1D81N;Fast Food;ZXSXHX;70;F;35;not_married;R;70;Regular retail banking customer
35188851;2019-10-11 00:00:00;863.94;5411;EKATERINBURG;C1EJX KEXJ1 MVQV;NTPIJP;Метро Стор 1030;C1EJX KEXJ1 MVQV;Supermarkets;NTPIJP;70;M;46;married;R;70;Regular retail banking customer
8720552;2019-11-14 00:00:00;105.0;5814;MOSCOW;IX9911 WX4DE;ADDCNG;Кофе Поинт;IX9911 WX4DE;Fast Food;ADDCNG;70;F;32;not_married;R;70;Regular retail banking customer
1640982;2019-12-03 00:00:00;165.0;5814;MOSKVA;IX991 WX4DE;5HSHXG;Кофе Поинт;IX991 WX4DE;Fast Food;5HSHXG;81;F;46;married;R;81;Affluent Banking payroll customer
32684546;2019-12-09 00:00:00;18.0;5814;SANKT-PETERBU;T1D81N;INQINK;Vendex;T1D81N;Fast Food;INQINK;50;M;45;married;R;50;Corporate customer employee/ payroll scheme
6377403;2019-10-06 00:00:00;3.39;5411;MOSCOW;C1EJX KEXJ1 MQMP;IJTMNN;Метро Стор 1318;C1EJX KEXJ1 MQMP;Supermarkets;IJTMNN;50;M;46;married;R;50;Corporate customer employee/ payroll scheme
18038024;2019-10-21 00:00:00;60.0;5814;SANKT-PETERBU;T1D81N;8ELKE4;Vendex;T1D81N;Fast Food;8ELKE4;81;M;52;not_married;N;81;Affluent Banking payroll customer
65911415;2019-10-17 00:00:00;629.9;5411;SANKT-PETERBU;6 KA7ZXT;E4USE2;7 шагов;6 KA7ZXT;Supermarkets;E4USE2;50;F;21;not_married;R;50;Corporate customer employee/ payroll scheme
62711543;2019-10-30 00:00:00;75.0;5814;SANKT-PETERBU;T1D81N;ELH4YS;Vendex;T1D81N;Fast Food;ELH4YS;50;M;30;not_married;R;50;Corporate customer employee/ payroll scheme
31640101;2019-12-10 00:00:00;35.0;5814;SANKT-PETERBU;T1D81N;8YDSFS;Vendex;T1D81N;Fast Food;8YDSFS;50;M;37;married;R;50;Corporate customer employee/ payroll scheme
1786896;2019-10-05 00:00:00;100.0;5812;EKATERINBURG;KTXO7 3XCW7D4O7;ELLIX2;Своя Компания;KTXO7 3XCW7D4O7;Restaurants;ELLIX2;50;F;35;not_married;R;50;Corporate customer employee/ payroll scheme
20789855;2019-11-15 00:00:00;52.0;5814;SANKT-PETERBU;T1D81N;ELHTLT;Vendex;T1D81N;Fast Food;ELHTLT;50;M;27;married;R;50;Corporate customer employee/ payroll scheme
4453258;2019-10-22 00:00:00;650.0;5814;Moscow;LWK481 8XUD I731;0FCDSC;Upside Down Cake;LWK481 8XUD I731;Fast Food;0FCDSC;50;F;32;not_married;R;50;Corporate customer employee/ payroll scheme
32112073;2019-09-19 00:00:00;30.0;5814;SANKT-PETERBU;T1D81N;ELBKDX;Vendex;T1D81N;Fast Food;ELBKDX;50;M;33;married;R;50;Corporate customer employee/ payroll scheme
34919244;2019-09-23 00:00:00;176.96;5411;SANKT-PETERBU;6 KA7ZXT;ENDDCX;7 шагов;6 KA7ZXT;Supermarkets;ENDDCX;50;M;37;not_married;R;50;Corporate customer employee/ payroll scheme
10279144;2019-11-13 00:00:00;394.5;5411;NIZH NOVGOROD;C1EJX KEXJ1 MVBM;KHXYOG;Метро Стор 1021;C1EJX KEXJ1 MVBM;Supermarkets;KHXYOG;50;F;29;married;R;50;Corporate customer employee/ payroll scheme
55174052;2019-12-12 00:00:00;35.0;5814;SANKT-PETERBU;T1D81N;VHHHOO;Vendex;T1D81N;Fast Food;VHHHOO;50;M;39;married;R;50;Corporate customer employee/ payroll scheme
19285368;2019-12-05 00:00:00;175.0;5814;MOSKVA;3AH10 D7KLKIADO4O;ELFXTR;Хлеб Насущный;3AH10 D7KLKIADO4O;Fast Food;ELFXTR;85;M;33;not_married;R;85;Premium Direct Payroll Customer
64363223;2019-09-28 00:00:00;854.88;5411;SANKT-PETERBU;6 KA7ZXT;E4NI81;7 шагов;6 KA7ZXT;Supermarkets;E4NI81;50;M;33;not_married;R;50;Corporate customer employee/ payroll scheme
52110799;2019-10-25 00:00:00;20.0;5814;SANKT-PETERBU;T1D81N;PNTIJP;Vendex;T1D81N;Fast Food;PNTIJP;50;M;38;married;R;50;Corporate customer employee/ payroll scheme
19784586;2019-11-05 00:00:00;20.0;5814;SANKT-PETERBU;T1D81N;ELSHKG;Vendex;T1D81N;Fast Food;ELSHKG;50;M;31;not_married;R;50;Corporate customer employee/ payroll scheme
20422533;2019-10-12 00:00:00;103.2;5814;MOSKVA;AH10 D7KLKIADO4;ELDSFD;Хлеб Насущный;AH10 D7KLKIADO4;Fast Food;ELDSFD;50;F;52;not_married;R;50;Corporate customer employee/ payroll scheme
5148777;2019-10-08 00:00:00;35.0;5814;SANKT-PETERBU;T1D81N;ISYYGG;Vendex;T1D81N;Fast Food;ISYYGG;85;M;48;married;R;85;Premium Direct Payroll Customer
4660174;2019-11-07 00:00:00;177.0;5411;SANKT-PETERBU;KLW1JC7J31E H1D8;ELC2KZ;Супермаркет Ленд;KLW1JC7J31E H1D8;Supermarkets;ELC2KZ;70;M;24;not_married;R;70;Regular retail banking customer
47960108;2019-10-07 00:00:00;19.0;5814;SANKT-PETERBU;T1D81N;ELEMUC;Vendex;T1D81N;Fast Food;ELEMUC;50;M;31;not_married;R;50;Corporate customer employee/ payroll scheme
47326302;2019-12-10 00:00:00;19.0;5814;SANKT-PETERBU;T1D81N;ELLKEO;Vendex;T1D81N;Fast Food;ELLKEO;50;M;26;not_married;R;50;Corporate customer employee/ payroll scheme
56093174;2019-12-14 00:00:00;226.95;5411;SANKT-PETERBU;6 KA7ZXT;NRQKKI;7 шагов;6 KA7ZXT;Supermarkets;NRQKKI;50;M;42;married;R;50;Corporate customer employee/ payroll scheme
47705760;2019-09-18 00:00:00;1205.57;5411;SANKT-PETERBU;6 KA7ZXT;JMRLPT;7 шагов;6 KA7ZXT;Supermarkets;JMRLPT;85;F;61;not_married;R;85;Premium Direct Payroll Customer
15070498;2019-10-08 00:00:00;855.0;5814;MOSKVA;3AH10 D7KLKIADO4O;PPIPQK;Хлеб Насущный;3AH10 D7KLKIADO4O;Fast Food;PPIPQK;80;M;51;married;R;80;Affluent Banking regular customer
3735199;2019-10-03 00:00:00;2599.24;5411;NIZH NOVGOROD;C1EJX KEXJ1 MVBM;KNKLPQ;Метро Стор 1021;C1EJX KEXJ1 MVBM;Supermarkets;KNKLPQ;70;M;42;not_married;R;70;Regular retail banking customer
34565516;2019-10-21 00:00:00;3100.0;5812;MOSCOW;"3791-W4221J47 ""73781C47""";8FGYCF;Академия;"3791-W4221J47 ""73781C47""";Restaurants;8FGYCF;81;M;37;married;N;81;Affluent Banking payroll customer
38955260;2019-10-23 00:00:00;23.0;5814;SANKT-PETERBU;T1D81N;ELSH18;Vendex;T1D81N;Fast Food;ELSH18;50;M;33;married;R;50;Corporate customer employee/ payroll scheme
1277496;2019-12-01 00:00:00;1185.0;5411;SANKT-PETERBU;KLW1JC7J31E H1D8;LNTMPL;Супермаркет Ленд;KLW1JC7J31E H1D8;Supermarkets;LNTMPL;81;M;42;married;R;81;Affluent Banking payroll customer
46753891;2019-10-19 00:00:00;19.0;5814;SANKT-PETERBU;T1D81N;0OHYGD;Vendex;T1D81N;Fast Food;0OHYGD;50;M;45;married;R;50;Corporate customer employee/ payroll scheme
57477579;2019-11-23 00:00:00;60.0;5814;SANKT-PETERBU;T1D81N;EE0AAC;Vendex;T1D81N;Fast Food;EE0AAC;50;F;31;not_married;R;50;Corporate customer employee/ payroll scheme
20555470;2019-10-01 00:00:00;20.0;5814;SANKT-PETERBU;T1D81N;ELEQLV;Vendex;T1D81N;Fast Food;ELEQLV;50;M;24;not_married;R;50;Corporate customer employee/ payroll scheme
33353271;2019-11-08 00:00:00;35.0;5814;SANKT-PETERBU;T1D81N;PXSDGO;Vendex;T1D81N;Fast Food;PXSDGO;50;M;36;married;R;50;Corporate customer employee/ payroll scheme
44652373;2019-11-29 00:00:00;40.0;5814;SANKT-PETERBU;T1D81N;TGNYON;Vendex;T1D81N;Fast Food;TGNYON;50;M;37;married;R;50;Corporate customer employee/ payroll scheme
1521720;2019-10-28 00:00:00;340.0;5814;MOSKVA;IX991 WX4DE;KTPRNL;Кофе Поинт;IX991 WX4DE;Fast Food;KTPRNL;81;F;37;not_married;R;81;Affluent Banking payroll customer
39550613;2019-12-10 00:00:00;1524.58;5411;SANKT-PETERBU;6 KA7ZXT;E40HMY;7 шагов;6 KA7ZXT;Supermarkets;E40HMY;50;F;37;not_married;R;50;Corporate customer employee/ payroll scheme
36242033;2019-09-20 00:00:00;18.0;5814;SANKT-PETERBU;T1D81N;ELSIBT;Vendex;T1D81N;Fast Food;ELSIBT;50;M;35;not_married;R;50;Corporate customer employee/ payroll scheme
2562736;2019-11-19 00:00:00;325.0;5814;MOSKVA;IX9911 WX4DE;UFXNNS;Кофе Поинт;IX9911 WX4DE;Fast Food;UFXNNS;81;M;36;married;R;81;Affluent Banking payroll customer
42294170;2019-10-27 00:00:00;261.82;5411;SANKT-PETERBU;6 KA7ZXT;EETZFM;7 шагов;6 KA7ZXT;Supermarkets;EETZFM;50;F;31;married;R;50;Corporate customer employee/ payroll scheme
21276549;2019-11-01 00:00:00;53.0;5814;SANKT-PETERBU;T1D81N;ELGNAR;Vendex;T1D81N;Fast Food;ELGNAR;50;M;27;not_married;R;50;Corporate customer employee/ payroll scheme
4645149;2019-10-23 00:00:00;125.0;5814;MOSKVA;IX9911 WX4DE;8EE1JF;Кофе Поинт;IX9911 WX4DE;Fast Food;8EE1JF;50;M;42;married;N;50;Corporate customer employee/ payroll scheme
40611107;2019-09-18 00:00:00;70.0;5814;SANKT-PETERBU;T1D81N;EL78I6;Vendex;T1D81N;Fast Food;EL78I6;50;M;32;married;R;50;Corporate customer employee/ payroll scheme
54319546;2019-11-13 00:00:00;49.0;5814;SANKT-PETERBU;T1D81N;8E4YUN;Vendex;T1D81N;Fast Food;8E4YUN;50;M;51;not_married;N;50;Corporate customer employee/ payroll scheme
26387699;2019-09-24 00:00:00;25.0;5814;SANKT-PETERBU;T1D81N;QXNXNG;Vendex;T1D81N;Fast Food;QXNXNG;50;M;32;not_married;R;50;Corporate customer employee/ payroll scheme
23985498;2019-11-28 00:00:00;35.0;5814;SANKT-PETERBU;T1D81N;ELUEVD;Vendex;T1D81N;Fast Food;ELUEVD;50;M;32;not_married;R;50;Corporate customer employee/ payroll scheme
52950294;2019-10-16 00:00:00;110.0;5814;MOSKVA;IX9911 WX4DE;8ELPPD;Кофе Поинт;IX9911 WX4DE;Fast Food;8ELPPD;81;F;35;not_married;N;81;Affluent Banking payroll customer
43047623;2019-10-24 00:00:00;85.0;5814;SANKT-PETERBU;T1D81N;E4LSBY;Vendex;T1D81N;Fast Food;E4LSBY;50;M;33;not_married;R;50;Corporate customer employee/ payroll scheme
49268189;2019-11-20 00:00:00;48.0;5814;SANKT-PETERBU;T1D81N;ELSODZ;Vendex;T1D81N;Fast Food;ELSODZ;50;M;35;not_married;R;50;Corporate customer employee/ payroll scheme
68717940;2019-12-11 00:00:00;159.96;5411;SANKT-PETERBU;6 KA7ZXT;E40VOU;7 шагов;6 KA7ZXT;Supermarkets;E40VOU;70;F;61;not_married;R;70;Regular retail banking customer
44134671;2019-12-17 00:00:00;22.0;5814;SANKT-PETERBU;T1D81N;ELHNCH;Vendex;T1D81N;Fast Food;ELHNCH;50;M;37;married;R;50;Corporate customer employee/ payroll scheme
56759948;2019-11-21 00:00:00;50.0;5814;SANKT-PETERBU;T1D81N;EEM4G6;Vendex;T1D81N;Fast Food;EEM4G6;50;M;28;not_married;R;50;Corporate customer employee/ payroll scheme
6620816;2019-12-09 00:00:00;220.0;5814;MOSKVA;IX9911 WX4DE;ELN0IP;Кофе Поинт;IX9911 WX4DE;Fast Food;ELN0IP;50;F;47;not_married;R;50;Corporate customer employee/ payroll scheme
10003571;2019-09-23 00:00:00;36.0;5814;SANKT-PETERBU;T1D81N;EL8EBR;Vendex;T1D81N;Fast Food;EL8EBR;70;M;27;not_married;R;70;Regular retail banking customer
33596956;2019-12-14 00:00:00;70.0;5814;SANKT-PETERBU;T1D81N;EL95LH;Vendex;T1D81N;Fast Food;EL95LH;50;M;24;not_married;R;50;Corporate customer employee/ payroll scheme
485143;2019-12-05 00:00:00;225.0;5814;MOSKVA;3AH10 D7KLKIADO4O;E4O01L;Хлеб Насущный;3AH10 D7KLKIADO4O;Fast Food;E4O01L;81;F;37;married;R;81;Affluent Banking payroll customer
42119520;2019-10-14 00:00:00;40.0;5814;SANKT-PETERBU;T1D81N;EE8BK8;Vendex;T1D81N;Fast Food;EE8BK8;50;M;41;not_married;R;50;Corporate customer employee/ payroll scheme
50476354;2019-10-20 00:00:00;16.0;5814;SANKT-PETERBU;T1D81N;ELT298;Vendex;T1D81N;Fast Food;ELT298;50;M;36;married;R;50;Corporate customer employee/ payroll scheme
54326194;2019-10-15 00:00:00;20.0;5814;SANKT-PETERBU;T1D81N;ELPYYT;Vendex;T1D81N;Fast Food;ELPYYT;50;M;33;not_married;R;50;Corporate customer employee/ payroll scheme
60989897;2019-10-22 00:00:00;1950.0;5812;MOSCOW;3791 73781C4O7;8YHFXY;Академия;3791 73781C4O7;Restaurants;8YHFXY;70;M;43;not_married;R;70;Regular retail banking customer
37438450;2019-11-20 00:00:00;235.0;5814;MOSKVA;IX9911 WX4DE;EEMX1B;Кофе Поинт;IX9911 WX4DE;Fast Food;EEMX1B;50;F;29;not_married;R;50;Corporate customer employee/ payroll scheme
35913309;2019-10-03 00:00:00;55.0;5814;SANKT-PETERBU;T1D81N;E4LKVA;Vendex;T1D81N;Fast Food;E4LKVA;50;M;40;not_married;R;50;Corporate customer employee/ payroll scheme
64361530;2019-11-08 00:00:00;887.05;5411;SANKT-PETERBU;6 KA7ZXT;EL95HD;7 шагов;6 KA7ZXT;Supermarkets;EL95HD;50;F;33;not_married;R;50;Corporate customer employee/ payroll scheme
10612860;2019-10-12 00:00:00;328.0;5812;NOVOSIBIRSK;KTXO7 3XCW7D4O7;VSNDHN;Своя Компания;KTXO7 3XCW7D4O7;Restaurants;VSNDHN;60;M;36;married;R;60;RBA employees
4038362;2019-10-28 00:00:00;40.0;5814;SANKT-PETERBU;T1D81N;EEKLIZ;Vendex;T1D81N;Fast Food;EEKLIZ;50;M;30;not_married;R;50;Corporate customer employee/ payroll scheme
5057833;2019-09-18 00:00:00;470.0;5814;MOSKVA;3AH10 D7KLKIADO4O;QMPQJI;Хлеб Насущный;3AH10 D7KLKIADO4O;Fast Food;QMPQJI;70;F;36;married;R;70;Regular retail banking customer
50461301;2019-10-31 00:00:00;19.0;5814;SANKT-PETERBU;T1D81N;8EEVSR;Vendex;T1D81N;Fast Food;8EEVSR;81;M;49;married;N;81;Affluent Banking payroll customer
4209724;2019-10-10 00:00:00;1000.0;5814;MOSCOW;L8I;EEB07S;Upside Down Cake;L8I;Fast Food;EEB07S;50;F;30;not_married;R;50;Corporate customer employee/ payroll scheme
7776787;2019-11-15 00:00:00;40.0;5814;SANKT-PETERBU;T1D81N;ELSOHY;Vendex;T1D81N;Fast Food;ELSOHY;50;M;35;not_married;R;50;Corporate customer employee/ payroll scheme
39788904;2019-12-14 00:00:00;3205.0;5812;EKATERINBURG;KTXO7 3XCW7D4O7;E4PS8Z;Своя Компания;KTXO7 3XCW7D4O7;Restaurants;E4PS8Z;50;M;26;not_married;R;50;Corporate customer employee/ payroll scheme
21937754;2019-12-10 00:00:00;157.5;5814;MOSKVA;3AH10 D7KLKIADO4O;ELX596;Хлеб Насущный;3AH10 D7KLKIADO4O;Fast Food;ELX596;50;F;31;not_married;R;50;Corporate customer employee/ payroll scheme
35861691;2019-11-05 00:00:00;20.0;5814;SANKT-PETERBU;T1D81N;8YFXCN;Vendex;T1D81N;Fast Food;8YFXCN;50;M;34;not_married;R;50;Corporate customer employee/ payroll scheme
41215103;2019-12-11 00:00:00;1040.0;5814;MOSCOW;L8I;QNKKJT;Upside Down Cake;L8I;Fast Food;QNKKJT;50;F;37;married;R;50;Corporate customer employee/ payroll scheme
30838344;2019-12-03 00:00:00;670.0;5814;MOSCOW;L8I;VNGSFS;Upside Down Cake;L8I;Fast Food;VNGSFS;50;F;31;married;R;50;Corporate customer employee/ payroll scheme
33353206;2019-12-18 00:00:00;35.0;5814;SANKT-PETERBU;T1D81N;PXSDGO;Vendex;T1D81N;Fast Food;PXSDGO;50;M;36;married;R;50;Corporate customer employee/ payroll scheme
42469676;2019-10-28 00:00:00;160.0;5814;MOSKVA;IX991 WX4DE;QPQMPQ;Кофе Поинт;IX991 WX4DE;Fast Food;QPQMPQ;81;F;35;not_married;R;81;Affluent Banking payroll customer
21110122;2019-11-05 00:00:00;125.0;5814;MOSKVA;IX9911 WX4DE;ZFHHFF;Кофе Поинт;IX9911 WX4DE;Fast Food;ZFHHFF;81;M;36;not_married;R;81;Affluent Banking payroll customer
58708496;2019-10-01 00:00:00;186.96;5411;SANKT-PETERBU;6 KA7ZXT;PGGSXS;7 шагов;6 KA7ZXT;Supermarkets;PGGSXS;50;F;58;not_married;R;50;Corporate customer employee/ payroll scheme
32643254;2019-12-17 00:00:00;52.0;5814;GATCHINA;T1D81N;ELXS24;Vendex;T1D81N;Fast Food;ELXS24;50;M;40;married;R;50;Corporate customer employee/ payroll scheme
67666525;2019-10-10 00:00:00;40.0;5331;SANKT-PETERBU;0XHKAX4 ZXKE4DO 8TXJ;E4UBDM;Большой гостиный двор;0XHKAX4 ZXKE4DO 8TXJ;Supermarkets;E4UBDM;70;F;24;not_married;R;70;Regular retail banking customer
32306585;2019-12-16 00:00:00;43.0;5814;SANKT-PETERBU;T1D81N;E4VV1L;Vendex;T1D81N;Fast Food;E4VV1L;50;M;20;not_married;R;50;Corporate customer employee/ payroll scheme
3066513;2019-11-07 00:00:00;165.0;5814;MOSKVA;IX991 WX4DE;MTPMLR;Кофе Поинт;IX991 WX4DE;Fast Food;MTPMLR;81;M;42;not_married;R;81;Affluent Banking payroll customer
2887231;2019-12-17 00:00:00;130.0;5814;MOSKVA;IX9911 WX4DE;ZDHCGF;Кофе Поинт;IX9911 WX4DE;Fast Food;ZDHCGF;50;M;34;not_married;R;50;Corporate customer employee/ payroll scheme
56421636;2019-11-20 00:00:00;30.0;5814;SANKT-PETERBU;T1D81N;ELRHSX;Vendex;T1D81N;Fast Food;ELRHSX;70;M;33;not_married;R;70;Regular retail banking customer
21999493;2019-11-11 00:00:00;45.0;5814;SANKT-PETERBU;T1D81N;UFXNYF;Vendex;T1D81N;Fast Food;UFXNYF;50;M;32;not_married;R;50;Corporate customer employee/ payroll scheme
41545816;2019-12-08 00:00:00;40.0;5814;SANKT-PETERBU;T1D81N;LNKJIT;Vendex;T1D81N;Fast Food;LNKJIT;50;M;47;not_married;R;50;Corporate customer employee/ payroll scheme
50497813;2019-11-11 00:00:00;33.0;5814;SANKT-PETERBU;T1D81N;PCGSXX;Vendex;T1D81N;Fast Food;PCGSXX;50;M;33;not_married;R;50;Corporate customer employee/ payroll scheme
18046160;2019-12-16 00:00:00;23.0;5814;SANKT-PETERBU;T1D81N;ELLL8D;Vendex;T1D81N;Fast Food;ELLL8D;50;M;27;not_married;R;50;Corporate customer employee/ payroll scheme
25417180;2019-09-23 00:00:00;1243.89;5411;SANKT-PETERBU;6 KA7ZXT;E4S1N1;7 шагов;6 KA7ZXT;Supermarkets;E4S1N1;50;M;40;not_married;R;50;Corporate customer employee/ payroll scheme
26930532;2019-09-27 00:00:00;22.0;5814;SANKT-PETERBU;T1D81N;ELHNUP;Vendex;T1D81N;Fast Food;ELHNUP;50;M;31;married;R;50;Corporate customer employee/ payroll scheme
11787065;2019-10-30 00:00:00;40.0;5814;SANKT-PETERBU;T1D81N;2NDNFY;Vendex;T1D81N;Fast Food;2NDNFY;50;M;35;married;R;50;Corporate customer employee/ payroll scheme
2843705;2019-11-06 00:00:00;130.0;5814;MOSKVA;IX9911 WX4DE;VDGOOX;Кофе Поинт;IX9911 WX4DE;Fast Food;VDGOOX;50;F;32;not_married;R;50;Corporate customer employee/ payroll scheme
